BJT hFE / Ic
Type:	BJT hFE / Ic
Trace:	2N2043Vce=1.0V		2N2043Vce=3.0V		2N2043Vce=5.0V		2N2043Vce=7.0V		2N2043Vce=9.0V		2N404AVce=1.0V		2N404AVce=3.0V		2N404AVce=5.0V		2N404AVce=7.0V		2N404AVce=9.0V		2N526Vce=1.0V		2N526Vce=3.0V		2N526Vce=5.0V		2N526Vce=7.0V		2N526Vce=9.0V		MA287Vce=1.0V		MA287Vce=3.0V		MA287Vce=5.0V		MA287Vce=7.0V		MA287Vce=9.0V	
Tag:	2N2043Vce=1.0V		2N2043Vce=3.0V		2N2043Vce=5.0V		2N2043Vce=7.0V		2N2043Vce=9.0V		2N404AVce=1.0V		2N404AVce=3.0V		2N404AVce=5.0V		2N404AVce=7.0V		2N404AVce=9.0V		2N526Vce=1.0V		2N526Vce=3.0V		2N526Vce=5.0V		2N526Vce=7.0V		2N526Vce=9.0V		MA287Vce=1.0V		MA287Vce=3.0V		MA287Vce=5.0V		MA287Vce=7.0V		MA287Vce=9.0V	
Colour:	Red		DarkRed		Green		Lime		Blue		Cyan		Magenta		Salmon		Gold		DarkGoldenrod		BlueViolet		Teal		SaddleBrown		DarkSlateBlue		DarkOliveGreen		Cyan		Magenta		Salmon		Gold		DarkGoldenrod	
Point	Ic (mA)	hFE	Ic (mA)	hFE	Ic (mA)	hFE	Ic (mA)	hFE	Ic (mA)	hFE	Ic (mA)	hFE	Ic (mA)	hFE	Ic (mA)	hFE	Ic (mA)	hFE	Ic (mA)	hFE	Ic (mA)	hFE	Ic (mA)	hFE	Ic (mA)	hFE	Ic (mA)	hFE	Ic (mA)	hFE	Ic (mA)	hFE	Ic (mA)	hFE	Ic (mA)	hFE	Ic (mA)	hFE	Ic (mA)	hFE
7	1.58603096008301	79.1322593989944	1.83303594589233	91.1222599781364	2.03577375411987	100.752896640665	2.23505663871765	109.974152567346	2.44092154502869	118.891481524356	1.10090589523315	57.6563931303036	1.23979771137238	64.6414868066636	1.34741926193237	70.3555398866891	1.46919274330139	76.1216516967777	1.57582867145538	81.6602356731543	1.03179156780243	52.4805571559794	1.14155471324921	58.2507737372969	1.23008501529694	62.5163845594443	1.32405245304108	67.4614142272423	1.41867363452911	71.8905326482226	1.23716270923614	65.1867762353411	1.38954496383667	72.9126093712021	1.52119469642639	79.7187870937153	1.64593207836151	85.2711680882008	1.79765605926514	91.7363876085862
8	1.75520002841949	79.6051886201772	2.02293610572815	91.2965349937615	2.24394273757935	100.771299119736	2.47268223762512	109.847068830523	2.70454740524292	118.974506524574	1.24999868869781	58.9963971965343	1.40402746200562	66.0621163949405	1.52859950065613	71.9984410559286	1.65761411190033	77.8491307387304	1.77807343006134	83.5320386768748	1.16228902339935	53.7020749883904	1.29410064220428	59.6202154415707	1.39909315109253	64.3297648041284	1.50342345237732	69.3391056424625	1.61219596862793	73.9948529416536	1.38937962055206	65.9449759955284	1.55821812152863	73.919270087089	1.70780515670776	80.4637401727547	1.85130405426025	86.4071892534816	2.01569819450378	92.3908702696405
9	1.9209109544754	79.5985236173057	2.22057247161865	91.3349726871654	2.46856951713562	100.776226716969	2.71195268630981	109.836102065189	2.95188093185425	118.724382892719	1.39629447460175	59.5421587751793	1.56644880771637	67.353775881255	1.71603238582611	73.4735647740278	1.85064351558685	79.2027595121206	1.99265909194946	85.1639707784997	1.30660772323608	55.0622552240514	1.4484601020813	61.0895674792096	1.56908297538757	66.0814071492754	1.68591952323914	70.9425394572516	1.80687010288239	75.8354600939201	1.54374074935913	66.6727225499502	1.73413515090942	74.536653998589	1.90379774570465	81.4477185084546	2.05716681480408	87.3608469067439	2.23587989807129	93.662830762746
10	2.09287881851196	79.5674825418375	2.40718817710876	91.1580775640578	2.68611717224121	100.944926611119	2.93970370292664	109.767452582401	3.22110176086426	118.864403796675	1.53880131244659	60.6963809864116	1.73742806911469	68.354392405394	1.89622581005096	74.5746137330167	2.0523943901062	80.6009351661225	2.2116904258728	86.5899336528096	1.45586407184601	56.4602237952631	1.61795651912689	62.4489432387762	1.74697196483612	67.5723012345359	1.8828980922699	72.7476595282882	2.02211570739746	77.9320487778993	1.70484292507172	67.3333043713122	1.91103899478912	75.3813332618671	2.09946036338806	82.185254925422	2.26418352127075	88.0528954952699	2.46840333938599	94.4869035896179
11	2.25875329971313	79.4642553861274	2.59890007972717	91.2143678770504	2.89198160171509	100.6596384903	3.16531658172607	109.422423292356	3.45971369743347	118.410299523365	1.69167792797089	61.4982537571231	1.90478539466858	69.2397840513248	2.08382487297058	75.6791401557805	2.26089143753052	81.8969634746693	2.43285846710205	88.0743916149719	1.60084235668182	57.3166024084426	1.78169536590576	63.7480761997821	1.9332526922226	68.967048584813	2.08250904083252	74.4597399342827	2.23390531539917	79.636252718554	1.85360670089722	67.8795812150454	2.09073638916016	76.0688357352914	2.28475332260132	82.8694306856928	2.4761381149292	89.2307452895836	2.71507906913757	95.7544302175134
12	2.42676854133606	79.3636037984699	2.78699159622192	90.9749503515674	3.09768176078796	100.518049032726	3.40491604804993	109.458219623086	3.73255491256714	118.424461383266	1.84554481506348	62.2984513337628	2.07592821121216	70.0530323715648	2.27899599075317	76.7873862224296	2.46478390693665	83.0388224803599	2.66176176071167	89.5711666244974	1.75207412242889	58.4388527730748	1.95316553115845	65.1285227274738	2.1203601360321	70.530948742754	2.28442454338074	75.9013480340108	2.4529345035553	81.2694631347763	2.01668429374695	68.4980669630239	2.26747488975525	76.7742244829645	2.48189640045166	83.6743435253127	2.69171357154846	90.0713090266351	2.93986773490906	96.4043920351921
13	2.59297370910645	79.3083894937747	2.97771573066711	90.8864365387131	3.3084831237793	100.272460847393	3.62114691734314	109.110068474065	3.98071146011353	118.208542456198	2.00022983551025	62.9286994875823	2.25891852378845	71.2711955228325	2.46461868286133	77.7508471888396	2.67081379890442	84.10121860423	2.89165210723877	90.8154699464751	1.91070663928986	59.4929169362958	2.13039827346802	66.1753231457112	2.30598378181458	71.7216632016468	2.48864436149597	77.4150076897573	2.67328023910522	82.9226312361767	2.17779135704041	68.8506304774237	2.45573353767395	77.4919546777031	2.67986106872559	84.2823243801278	2.90580368041992	90.8816724778672	3.17354393005371	97.2856013103853
14	2.75556039810181	79.161922047219	3.16811442375183	90.7329033467449	3.51451206207275	100.038571357192	3.85120224952698	108.867638180084	4.22442626953125	117.807545718451	2.14915895462036	63.6653377284096	2.42792415618896	71.8652394357165	2.6650538444519	78.7155724784015	2.88967800140381	85.3486507654348	3.12894797325134	92.1367165927992	2.06737208366394	60.4959350246292	2.30401086807251	67.3704164376188	2.49720215797424	73.0191243160029	2.69302845001221	78.7455781207753	2.90086793899536	84.4029718579323	2.3349461555481	69.3568569635807	2.63214135169983	77.8256671769752	2.87239694595337	84.7228597919821	3.11315011978149	91.1638346222643	3.40458583831787	97.6078918742257
15	2.91584277153015	79.2096631870785	3.34797787666321	90.5233088202785	3.71527695655823	99.8905538923335	4.09343481063843	108.880934382216	4.48936653137207	117.694122831824	2.307133436203	64.3223295992191	2.60367059707642	72.4759599212671	2.86449956893921	79.647324978977	3.10393476486206	86.2257943363974	3.35653471946716	92.9795218027212	2.22682762145996	61.3248979386085	2.48551821708679	68.4918234031372	2.69697690010071	74.2666724617398	2.91139936447144	80.0601368536728	3.12993502616882	86.0687160548155	2.49884867668152	69.6967556527658	2.8072350025177	78.1765331446588	3.06839203834534	85.2571762101584	3.33843278884888	92.0344467451657	3.66475629806519	98.6112546694335
16	3.07892203330994	78.8332832822695	3.5339298248291	90.2842705758388	3.92196559906006	99.6017373655492	4.31230211257935	108.444448577998	4.73044872283936	117.094263650667	2.46148943901062	64.7704971292414	2.7866644859314	73.2489939073406	3.05489635467529	80.2082390952944	3.32740759849548	87.219082027287	3.60189485549927	94.3302481859037	2.39286923408508	62.1454509619698	2.66735649108887	69.4761689400048	2.9030065536499	75.590351819639	3.13717603683472	81.5470961144027	3.37183856964111	87.6199801689799	2.65632891654968	70.0449167015593	2.98874163627625	78.7061843119536	3.26964616775513	85.8097269419302	3.55581784248352	92.7307223914439	3.88872265815735	99.1598536053715
